Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Age,Customer_Days,MntTotal,MntRegularProds,AcceptedCmpOverall,Response
43140,68,134,8,76,6,0,11,4,1,5,0,0,0,0,0,63,2699,224,213,0,0
54959,55,1148,0,60,0,0,24,9,5,4,0,1,0,0,0,59,2685,1208,1184,1,1
15056,76,6,12,3,21,6,40,2,2,3,0,0,0,0,0,62,2581,48,8,0,0
26954,17,4,1,11,0,0,1,1,0,2,0,0,0,0,0,49,2211,16,15,0,0
22327,94,5,4,8,2,0,5,1,0,3,0,0,0,0,0,35,2490,19,14,0,0
44393,86,24,2,20,2,2,10,1,0,4,0,0,0,0,0,55,2470,50,40,0,0
62000,25,899,0,101,0,0,20,6,6,13,0,0,0,1,0,68,2467,1000,980,1,0
31497,22,108,1,28,13,1,4,3,1,4,0,0,0,0,0,58,2729,151,147,0,0
45894,15,27,2,7,0,2,13,1,0,3,0,0,0,0,0,46,2281,38,25,0,0
78579,35,816,66,549,216,66,99,5,6,4,0,0,0,0,0,50,2713,1713,1614,0,1
67369,81,1298,0,70,37,14,42,7,4,10,0,1,1,0,0,51,2748,1419,1377,2,1
58401,55,10,0,11,17,29,29,1,2,2,0,0,0,0,0,60,2229,67,38,0,0
62307,94,87,13,34,10,6,10,4,0,4,0,0,0,0,0,68,2291,150,140,0,0
43641,50,57,2,51,4,2,23,2,1,4,0,0,0,0,0,51,2592,116,93,0,0
63841,64,635,15,100,20,7,131,9,3,9,0,0,0,0,0,52,2593,777,646,0,0
46891,91,43,12,23,29,15,61,2,1,4,0,0,0,0,0,55,2460,122,61,0,0
70091,11,964,34,137,15,0,11,5,2,10,0,1,0,0,0,51,2614,1150,1139,1,0
78075,72,572,8,259,34,35,80,3,5,5,0,0,0,0,0,48,2244,908,828,0,0
59184,6,341,142,113,259,151,66,6,6,12,0,0,0,0,0,59,2817,1006,940,0,0
54809,0,63,6,57,13,13,22,2,1,5,0,0,0,0,0,43,2450,152,130,0,0
58113,66,221,104,169,102,78,84,9,2,8,0,0,0,0,0,61,2679,674,590,0,0
51412,42,140,3,29,4,5,14,3,2,4,0,0,0,0,0,62,2339,181,167,0,0
15287,60,1,2,8,4,3,13,1,1,2,1,0,0,0,0,41,2786,18,5,1,1
66636,64,291,10,689,84,10,0,3,4,9,0,0,0,0,0,63,2475,1084,1084,0,0
50965,87,544,13,85,8,6,29,10,4,5,1,0,0,0,0,64,2653,656,627,1,0
84618,96,684,100,801,21,66,0,6,9,10,0,0,1,0,0,55,2378,1672,1672,1,0
18351,1,1,12,9,0,14,7,2,0,3,0,0,0,0,0,30,2402,36,29,0,0
40451,54,35,0,4,0,0,10,1,1,2,1,0,0,0,0,63,2292,39,29,1,0
36317,53,87,3,25,3,2,13,3,0,4,0,0,0,0,0,55,2562,120,107,0,0
42213,96,309,3,24,4,3,20,5,1,7,0,1,0,0,0,63,2419,343,323,1,0
65748,58,172,73,93,95,78,34,2,4,10,0,0,0,0,0,65,2599,511,477,0,0
77044,12,625,38,242,50,34,76,7,11,11,1,0,0,0,0,48,2404,989,913,1,0
74918,78,972,59,913,25,19,59,5,9,6,0,0,1,0,0,51,2633,1988,1929,1,0
56721,64,157,6,39,6,13,75,4,1,5,0,0,0,0,0,48,2765,221,146,0,0
42160,26,48,9,45,3,15,20,2,1,4,0,0,0,0,0,45,2525,120,100,0,1
61559,8,279,83,88,32,14,34,4,2,10,0,0,0,0,0,55,2506,496,462,0,0
33629,49,132,0,16,0,0,4,3,1,4,0,0,0,0,0,57,2849,148,144,0,0
68682,56,919,0,505,99,30,45,4,9,10,0,0,0,0,0,29,2425,1553,1508,0,0
34377,55,62,0,22,3,1,26,2,2,2,0,0,0,0,0,57,2685,88,62,0,0
8940,25,1,45,3,4,6,42,3,1,3,0,0,0,0,0,34,2835,59,17,0,0
26228,50,2,6,4,3,1,9,1,0,2,0,0,0,0,0,47,2439,16,7,0,0
77297,84,408,61,109,48,122,41,5,7,9,0,0,0,1,0,63,2678,748,707,1,0
40211,30,51,1,7,2,1,25,2,1,2,1,0,0,0,0,39,2493,62,37,1,0
33438,81,62,1,16,3,2,6,2,1,4,0,0,0,0,0,62,2439,84,78,0,0
75032,74,952,12,180,47,12,12,5,4,9,0,0,0,0,0,61,2586,1203,1191,0,0
61284,76,618,15,106,20,7,45,11,2,8,0,1,0,0,0,65,2419,766,721,1,0
22518,36,11,7,12,2,2,27,2,1,2,1,0,0,0,0,34,2774,34,7,1,1
54730,64,318,3,17,4,7,56,4,1,8,0,0,0,0,0,45,2477,349,293,0,0
38452,62,56,0,14,0,0,2,3,0,3,0,0,0,0,0,65,2250,70,68,0,0
44421,53,110,5,59,7,1,7,5,0,4,0,0,0,0,0,49,2658,182,175,0,0
38197,86,23,0,11,2,1,3,1,0,3,0,0,0,0,0,34,2524,37,34,0,0
41986,15,27,5,8,8,3,12,3,0,4,0,0,0,0,0,42,2299,51,39,0,0
28427,67,18,3,19,3,3,6,2,0,3,0,0,0,0,0,37,2624,46,40,0,0
37395,47,18,0,9,0,1,11,1,0,3,0,0,0,0,0,44,2217,28,17,0,0
64722,47,303,0,280,60,147,15,8,2,11,0,0,0,0,0,49,2193,790,775,0,0
55249,81,97,1,19,2,0,11,2,1,4,0,0,0,0,0,64,2232,119,108,0,0
84906,98,997,15,414,99,30,76,5,6,12,0,1,1,0,1,48,2427,1555,1479,3,0
28691,56,5,4,13,8,0,4,1,0,3,0,0,0,0,0,31,2519,30,26,0,0
44213,48,95,11,35,0,4,7,2,1,5,0,0,0,0,0,68,2371,145,138,0,0
25707,18,1,6,2,3,6,3,1,0,3,0,0,0,0,0,36,2321,18,15,0,0
59062,74,46,1,12,3,0,9,2,0,3,0,0,0,0,0,53,2428,62,53,0,0
76624,68,411,106,147,54,115,66,5,10,7,1,0,0,0,0,58,2195,833,767,1,0
66000,36,244,51,270,101,0,45,1,3,5,0,0,0,0,0,73,2229,666,621,0,0
27683,90,152,9,121,12,12,45,6,2,4,0,0,0,0,0,42,2853,306,261,0,0
1730,65,1,1,3,1,1,1,0,0,0,0,0,0,0,0,49,2201,7,6,0,0
7500,63,10,17,18,8,26,40,3,2,2,0,0,0,0,0,28,2732,79,39,0,0
40521,82,12,0,5,0,0,4,0,1,2,0,0,0,0,0,52,2609,17,13,0,0
20427,63,5,0,4,0,0,1,1,0,2,0,0,0,0,0,47,2256,9,8,0,0
65106,55,790,19,133,12,0,19,8,3,13,0,1,0,0,0,45,2195,954,935,1,0
69969,64,882,29,514,38,29,44,4,2,6,0,0,1,1,0,55,2465,1492,1448,2,1
67433,51,615,28,259,12,48,30,6,5,13,0,1,0,0,0,68,2507,962,932,1,0
77766,97,1004,59,265,115,59,27,11,10,11,1,0,0,0,0,53,2651,1502,1475,1,1
74716,92,133,27,421,13,195,71,7,3,5,0,0,0,0,0,48,2449,789,718,0,0
68118,51,595,23,123,10,23,154,8,9,4,0,0,0,0,0,57,2413,774,620,0,0
55158,72,293,0,87,4,11,23,7,2,5,0,0,0,0,0,50,2858,395,372,0,1
62972,39,313,15,47,20,0,192,7,4,3,0,0,0,0,0,65,2854,395,203,0,1
74190,49,151,81,86,168,91,64,4,2,11,0,0,0,0,0,45,2207,577,513,0,0
39356,21,15,0,2,0,0,6,1,0,2,1,0,0,0,0,44,2261,17,11,1,0
76653,91,736,63,946,219,189,126,4,7,11,0,0,1,1,0,51,2476,2153,2027,2,0
35860,37,15,0,8,4,2,20,1,1,2,1,0,0,0,0,47,2200,29,9,1,0
90687,98,982,17,672,23,34,51,6,2,8,0,0,1,0,0,37,2562,1728,1677,1,1
73450,85,1142,51,415,90,69,37,7,8,11,1,0,0,1,0,38,2365,1767,1730,2,0
31454,40,28,0,11,0,0,9,2,0,3,0,0,0,0,0,60,2517,39,30,0,0
47139,2,46,0,12,0,2,23,2,1,2,0,0,0,0,0,68,2274,60,37,0,1
83829,78,897,161,430,186,161,27,4,7,6,1,0,1,1,0,45,2423,1835,1808,3,1
53378,41,489,6,152,8,6,132,9,4,6,0,0,0,0,0,57,2802,661,529,0,1
19656,94,25,4,9,6,8,32,2,1,3,0,0,0,0,0,50,2665,52,20,0,0
45579,10,145,1,33,2,1,1,4,1,4,0,0,0,0,0,72,2472,182,181,0,0
85485,73,630,26,611,44,18,54,6,6,6,0,0,0,0,0,62,2167,1329,1275,0,0
55956,22,760,38,104,50,9,38,7,3,4,0,1,0,0,0,76,2242,961,923,1,0
64191,30,420,15,186,151,38,15,5,3,13,0,0,0,0,0,57,2682,810,795,0,0
38808,21,125,17,52,3,19,30,5,1,4,1,0,0,0,0,48,2831,216,186,1,1
57183,51,464,5,64,7,0,70,9,1,7,0,0,0,0,0,54,2626,540,470,0,0
23748,97,6,6,29,12,15,8,2,1,3,0,0,0,0,0,52,2744,68,60,0,0
66303,56,1090,12,96,16,12,60,3,4,11,0,1,0,0,0,49,2647,1226,1166,1,0
37368,4,3,2,11,2,2,10,1,0,2,1,0,0,0,0,45,2354,20,10,1,0
40800,77,24,0,27,8,30,10,3,0,3,0,0,0,0,0,56,2703,89,79,0,0
71847,95,737,21,106,55,63,210,6,7,9,0,0,0,1,0,42,2805,982,772,1,0
46149,36,254,6,71,4,0,27,5,1,7,0,0,0,0,0,45,2371,335,308,0,0
78687,13,817,185,687,145,55,241,4,6,8,0,0,1,0,0,37,2848,1889,1648,1,1
49118,90,620,54,239,99,98,119,9,7,10,0,1,0,0,1,49,2839,1110,991,2,1
37633,49,13,4,20,0,0,1,1,0,3,0,0,0,0,0,63,2806,37,36,0,0
39767,18,113,61,204,34,26,47,7,1,7,0,0,0,0,0,69,2502,438,391,0,0
26997,89,7,23,78,133,49,144,4,2,5,0,0,0,0,0,69,2760,290,146,0,0
33986,43,16,2,18,2,1,5,1,0,3,0,0,0,0,0,50,2631,39,34,0,0
57091,82,462,0,24,6,0,4,9,2,5,0,1,0,0,0,48,2742,492,488,1,1
46831,84,22,2,10,6,4,34,1,2,2,0,0,0,0,0,51,2545,44,10,0,0
83151,80,968,147,842,137,42,210,5,7,10,1,0,1,1,0,48,2663,2136,1926,3,1
52531,68,283,112,151,51,72,125,7,2,10,0,0,0,0,0,49,2705,669,544,0,0
15759,12,1,2,5,6,0,3,1,0,2,0,0,0,0,0,64,2456,14,11,0,0
22804,75,14,1,7,2,1,1,2,0,2,0,0,0,0,0,49,2492,25,24,0,0
43050,10,30,5,24,6,3,8,2,0,4,0,0,0,0,0,47,2262,68,60,0,0
42997,91,4,0,5,0,1,5,1,0,2,0,0,0,0,0,43,2363,10,5,0,0
48918,21,52,0,9,0,0,1,1,0,4,0,0,0,0,0,57,2237,61,60,0,0
60033,28,62,1,57,19,11,48,2,1,5,0,0,0,0,0,66,2251,150,102,0,0
34043,97,20,2,14,3,0,10,2,0,2,0,0,0,0,0,42,2406,39,29,0,0
57811,49,545,7,114,37,21,78,7,2,11,0,1,0,0,0,54,2529,724,646,1,0
78569,14,558,79,622,207,175,95,4,6,4,0,0,1,0,0,74,2289,1641,1546,1,1
7500,5,6,5,4,13,4,25,2,1,3,0,0,0,0,0,42,2708,32,7,0,0
94384,62,1111,24,790,160,45,172,5,8,5,0,1,1,1,0,67,2641,2130,1958,3,1
23148,83,4,6,8,6,3,10,2,0,3,0,0,0,0,0,35,2290,27,17,0,0
44267,48,183,5,65,3,5,49,5,2,4,0,0,0,0,0,50,2648,261,212,0,0
71626,94,546,72,376,94,145,72,5,5,8,0,1,0,0,0,41,2764,1233,1161,1,0
60894,61,606,7,155,10,0,54,10,3,8,0,0,0,0,0,54,2525,778,724,0,0
50200,70,266,6,51,8,6,64,7,1,5,0,0,0,0,0,44,2611,337,273,0,0
81051,43,1142,29,249,38,29,14,5,5,12,0,1,1,0,0,55,2196,1487,1473,2,0
65169,23,1074,0,69,0,0,46,10,4,13,1,0,1,1,1,38,2325,1143,1097,4,1
59868,37,771,51,154,54,10,154,11,2,12,0,0,0,0,0,48,2501,1040,886,0,0
65695,50,371,32,189,0,58,6,5,4,10,0,0,0,0,0,60,2308,650,644,0,0
64857,78,556,14,717,210,0,43,7,5,10,0,0,0,0,0,64,2742,1497,1454,0,0
45143,74,202,5,74,11,5,14,6,1,5,0,0,0,0,0,55,2466,297,283,0,0
74805,14,209,162,209,41,162,37,4,7,10,0,0,0,0,0,65,2394,783,746,0,0
59060,77,35,40,111,36,40,12,3,1,7,0,0,0,0,0,31,2328,262,250,0,0
27238,39,37,0,17,0,0,3,3,0,3,0,0,0,0,0,58,2594,54,51,0,0
47009,89,171,45,73,59,10,90,3,2,8,0,0,0,0,0,55,2430,358,268,0,0
46094,62,12,2,20,3,2,5,1,0,3,0,0,0,0,0,47,2178,39,34,0,0
40321,59,44,4,21,6,0,27,3,0,3,0,0,0,0,0,48,2494,75,48,0,0
37235,68,20,2,9,4,6,20,1,1,2,0,0,0,0,0,36,2307,41,21,0,0
81843,13,779,86,537,34,69,138,5,9,12,0,0,0,0,0,60,2592,1505,1367,0,0
46692,37,170,6,97,24,12,88,6,1,5,0,0,0,0,0,62,2547,309,221,0,0
77382,36,491,48,231,112,105,134,5,7,12,0,0,1,0,0,52,2332,987,853,1,0
37774,28,173,8,107,7,2,176,7,2,3,1,0,0,0,0,43,2823,297,121,1,1
18393,2,7,10,13,16,0,4,3,0,3,0,0,0,0,0,46,2251,46,42,0,0
72828,17,1205,0,235,19,14,205,6,3,13,0,0,0,0,0,58,2659,1473,1268,0,0
24711,86,10,7,25,6,3,7,3,0,3,0,0,0,0,0,38,2231,51,44,0,0
45503,54,97,4,44,6,1,18,3,1,4,0,0,0,0,0,45,2436,152,134,0,0
6560,2,67,11,26,4,3,262,1,0,1,0,0,0,0,0,38,2358,111,-151,0,0
71604,3,345,53,528,98,75,97,8,3,5,1,0,0,0,0,75,2383,1099,1002,1,1
27244,84,6,5,17,3,24,46,2,2,2,0,0,0,0,0,41,2273,55,9,0,0
48752,8,73,57,100,71,15,0,6,1,5,0,0,0,0,0,51,2723,316,316,0,1
71434,4,711,36,217,172,96,168,7,4,7,0,1,0,1,0,58,2443,1232,1064,2,0
90842,57,774,70,118,182,187,93,4,9,13,0,0,0,0,0,72,2494,1331,1238,0,0
88097,24,163,0,480,0,126,75,6,5,8,0,1,1,1,0,42,2839,769,694,3,1
51948,51,82,33,54,71,30,41,5,2,4,0,0,0,0,0,45,2444,270,229,0,0
71853,29,358,108,413,141,97,32,2,8,6,0,0,0,0,0,38,2576,1117,1085,0,0
35876,13,66,2,40,4,3,14,3,1,3,0,0,0,0,0,37,2229,115,101,0,0
40049,23,13,6,7,0,3,3,1,0,3,0,0,0,0,0,68,2415,29,26,0,0
39660,36,139,13,78,20,13,36,7,1,3,0,0,0,0,0,38,2849,263,227,0,1
50127,88,274,0,21,4,6,15,5,1,6,0,1,0,0,0,58,2190,305,290,1,0
43263,2,262,6,61,0,10,102,5,2,6,0,0,0,0,0,43,2744,339,237,0,0
62845,3,1099,0,45,0,0,34,3,4,10,0,1,0,0,0,71,2795,1144,1110,1,1
18929,15,32,0,8,23,4,18,1,0,4,0,0,0,0,0,30,2657,67,49,0,0
24367,58,2,4,2,0,11,5,1,0,2,0,0,0,0,0,38,2625,19,14,0,0
33249,11,6,10,21,19,14,42,2,1,3,0,0,0,0,0,45,2653,70,28,0,0
26887,27,6,7,4,3,4,6,1,0,3,0,0,0,0,0,61,2663,24,18,0,0
50150,32,135,46,92,65,61,11,5,2,7,0,0,0,0,0,37,2533,399,388,0,0
62061,12,641,7,84,0,30,38,10,4,7,0,1,0,0,0,44,2461,762,724,1,0
85696,88,714,76,395,116,0,12,4,6,9,0,0,0,0,0,58,2581,1301,1289,0,1
76542,91,794,73,573,0,29,14,4,8,10,0,0,0,0,0,64,2615,1469,1455,0,0
70515,12,420,0,452,182,64,140,6,6,4,0,0,0,0,0,27,2410,1118,978,0,1
18227,21,1,2,7,4,3,11,0,1,2,0,0,0,0,0,33,2757,17,6,0,0
69139,23,86,12,75,33,15,6,4,1,5,0,0,0,0,0,55,2312,221,215,0,0
69109,10,823,25,459,124,29,95,6,6,7,0,0,1,0,0,38,2756,1460,1365,1,1
69627,35,231,161,215,171,30,53,8,2,11,0,0,0,0,0,58,2628,808,755,0,0
38136,69,8,15,27,0,20,33,3,1,2,1,0,0,0,0,42,2592,70,37,1,0
62159,68,182,17,259,77,70,29,6,2,10,0,0,0,0,0,74,2221,605,576,0,0
80695,85,557,129,984,193,37,18,5,8,5,0,0,0,0,0,57,2341,1900,1882,0,0
33316,34,79,1,31,4,4,12,2,1,4,0,0,0,0,0,49,2427,119,107,0,0
58554,55,368,24,68,38,0,88,8,2,6,0,0,0,0,0,52,2800,498,410,0,0
17256,10,6,4,14,8,8,22,2,1,2,1,0,0,0,0,28,2377,40,18,1,0
53034,30,160,15,196,15,11,50,6,1,7,0,0,0,0,0,46,2554,397,347,0,0
52203,36,488,21,238,56,108,28,8,7,11,0,0,0,0,0,70,2857,911,883,0,0
59601,14,691,7,69,0,7,23,2,2,7,0,1,0,0,0,43,2498,774,751,1,0
75154,79,543,10,205,160,143,82,6,3,6,0,0,0,0,0,62,2822,1061,979,0,1
47025,52,254,7,108,20,0,26,6,3,5,0,0,0,0,0,44,2393,389,363,0,0
37971,97,5,4,10,2,2,7,1,0,3,0,0,0,0,0,47,2375,23,16,0,0
41335,24,112,19,21,16,14,5,4,1,4,0,0,0,0,0,52,2344,182,177,0,0
67267,0,134,11,59,15,2,30,3,2,5,0,0,0,0,0,62,2206,221,191,0,0
57338,96,143,6,52,11,8,17,4,1,5,0,0,0,0,0,45,2220,220,203,0,0
50523,89,51,4,24,4,7,1,2,0,4,0,0,0,0,0,60,2345,90,89,0,0
35791,94,27,0,5,0,0,3,1,0,3,0,0,0,0,0,55,2578,32,29,0,0
50611,98,459,0,24,6,0,4,4,5,7,0,1,0,0,0,60,2792,489,485,1,0
56242,72,689,8,167,11,8,88,8,4,11,0,0,0,0,0,51,2642,883,795,0,0
48904,1,283,10,38,0,13,27,7,2,4,0,0,0,0,0,60,2733,344,317,0,0
56243,26,347,0,35,4,3,7,4,2,8,0,0,0,0,0,45,2340,389,382,0,0
21355,5,5,13,14,0,5,31,2,1,2,1,0,0,0,0,35,2472,37,6,1,1
57420,22,280,0,18,0,0,24,5,1,6,0,1,0,0,0,49,2528,298,274,1,0
46390,56,95,14,64,2,9,38,4,2,3,0,0,0,0,0,65,2214,184,146,0,0
54342,74,84,10,34,11,10,28,3,1,4,0,0,0,0,0,64,2520,149,121,0,0
20895,24,18,3,17,3,0,4,2,0,3,0,0,0,0,0,47,2790,41,37,0,0
92344,9,992,24,694,51,19,119,5,10,5,1,0,1,0,0,72,2324,1780,1661,2,0
26907,10,9,1,7,0,3,2,1,0,3,0,0,0,0,0,44,2472,20,18,0,0
44964,35,19,1,17,2,0,2,1,0,3,0,0,0,0,0,40,2719,39,37,0,0
75507,56,709,93,374,104,80,80,8,6,6,0,0,0,0,0,41,2217,1360,1280,0,0
53761,7,158,0,76,13,7,71,4,4,3,0,0,0,0,0,48,2420,254,183,0,0
22682,51,10,14,29,4,2,36,2,1,4,0,0,0,0,0,47,2428,59,23,0,0
38887,17,25,1,13,0,0,3,1,0,3,0,0,0,0,0,48,2278,39,36,0,0
41658,30,8,4,12,15,4,29,1,1,2,0,0,0,0,0,45,2756,43,14,0,0
29791,21,14,0,6,0,0,0,2,0,3,0,0,0,0,0,48,2204,20,20,0,0
63915,2,622,7,115,30,0,15,6,3,12,0,0,0,0,0,64,2493,774,759,0,0
39996,85,11,0,3,0,0,1,1,0,2,0,0,0,0,0,46,2197,14,13,0,0
26759,65,25,3,16,8,5,2,2,1,3,0,0,0,0,0,48,2301,57,55,0,0
63841,64,635,15,100,20,7,131,9,3,9,0,0,0,0,0,52,2593,777,646,0,0
51039,11,100,64,79,65,0,109,6,2,4,0,0,0,0,0,51,2725,308,199,0,0
60544,92,201,2,43,3,5,35,5,1,5,0,0,0,0,0,59,2832,254,219,0,0
65685,54,642,14,49,0,7,57,9,2,9,0,0,0,0,0,48,2251,712,655,0,0
37716,4,97,1,41,6,2,41,4,1,3,0,0,0,0,0,67,2228,147,106,0,0
36864,53,204,5,39,17,0,89,5,2,4,0,0,0,0,0,63,2844,265,176,0,1
44511,39,513,7,133,46,14,14,8,4,8,0,0,0,0,0,50,2784,713,699,0,0
36947,49,88,3,21,4,1,29,3,0,4,0,0,0,0,0,53,2850,117,88,0,0
47352,70,172,12,112,8,0,15,6,1,5,0,0,0,0,0,69,2603,304,289,0,0
67087,40,329,35,222,130,35,43,7,5,8,0,0,0,0,0,67,2353,751,708,0,0
57045,40,296,13,104,11,13,17,4,2,9,0,0,0,0,0,70,2818,437,420,0,0
36957,43,100,2,16,2,1,31,3,2,2,0,0,0,0,0,67,2820,121,90,0,1
69389,17,422,7,238,69,46,15,7,2,12,0,0,0,0,0,43,2798,782,767,0,0
80134,40,1218,16,272,104,0,80,5,3,6,0,1,1,1,0,48,2564,1610,1530,3,1
43142,84,5,1,7,2,1,4,1,0,2,0,0,0,0,0,51,2290,16,12,0,0
80589,25,507,93,520,242,40,26,5,10,5,0,0,0,1,0,76,2317,1402,1376,1,1
34412,62,52,12,50,4,36,55,5,0,3,0,0,0,0,0,30,2660,154,99,0,0
57537,83,191,56,139,51,8,100,4,3,8,0,0,0,0,0,41,2543,445,345,0,0
22634,47,2,23,11,8,6,46,2,1,2,0,0,0,0,0,54,2688,50,4,0,0
51315,45,68,28,39,16,30,41,2,2,5,0,0,0,0,0,72,2285,181,140,0,0
36026,34,20,4,10,6,4,17,2,0,3,0,0,0,0,0,48,2264,44,27,0,0
24639,3,20,3,16,0,4,1,2,0,4,0,0,0,0,0,47,2311,43,42,0,0
34578,1,7,0,1,0,0,0,1,0,2,0,0,0,0,0,48,2238,8,8,0,0
65704,18,279,172,74,38,8,246,2,10,10,0,0,0,0,0,48,2418,571,325,0,0
63810,45,977,12,253,16,12,101,4,3,12,0,1,0,0,0,54,2754,1270,1169,1,0
54132,81,30,1,8,0,0,3,1,0,3,0,0,0,0,0,51,2292,39,36,0,0
18690,77,6,1,7,23,4,19,1,1,2,0,0,0,0,0,61,2707,41,22,0,0
28164,23,3,18,26,11,8,12,2,0,4,0,0,0,0,0,50,2580,66,54,0,0
34596,48,14,0,2,0,0,7,1,0,2,0,0,0,0,0,46,2601,16,9,0,0
43269,61,10,1,7,0,0,1,1,0,2,0,0,0,0,0,48,2445,18,17,0,0
38741,60,7,10,17,8,6,13,2,0,3,0,0,0,0,0,62,2250,48,35,0,0
31907,75,33,87,64,175,16,74,6,1,6,0,0,0,0,0,48,2641,375,301,0,0
27100,64,12,0,13,2,0,10,1,0,3,0,0,0,0,0,37,2609,27,17,0,0
31163,54,2,3,10,11,2,10,1,0,3,0,0,0,0,0,47,2295,28,18,0,0
92533,84,693,21,118,110,147,42,6,5,11,0,0,1,1,0,35,2351,1089,1047,2,0
34853,75,9,3,15,2,3,2,2,0,3,0,0,0,0,0,47,2347,32,30,0,0
70844,16,129,26,67,3,67,2,6,1,5,0,0,0,0,0,53,2401,292,290,0,0
31086,79,16,2,11,3,0,16,1,1,2,1,0,0,0,0,41,2580,32,16,1,0
60544,92,201,2,43,3,5,35,5,1,5,0,0,0,0,0,59,2832,254,219,0,0
20491,16,5,4,5,4,2,10,0,1,2,0,0,0,0,0,34,2679,20,10,0,0
42523,96,14,36,11,3,26,35,1,1,4,0,0,0,0,0,56,2226,90,55,0,0
39922,30,29,12,59,19,1,36,3,0,4,0,0,0,0,0,37,2659,120,84,0,0
33402,60,26,2,19,10,5,8,2,1,3,0,0,0,0,0,68,2505,62,54,0,0
36408,11,9,1,4,3,2,3,1,0,2,0,0,0,0,0,71,2440,19,16,0,0
21645,75,14,0,23,4,5,19,3,0,3,0,0,0,0,0,41,2823,46,27,0,1
78427,36,972,19,595,180,26,138,3,7,10,0,0,0,1,0,72,2772,1792,1654,1,1
82657,71,966,168,672,246,105,126,7,5,10,0,1,0,1,0,74,2434,2157,2031,2,0
51876,88,99,27,102,28,48,6,2,2,8,0,0,0,0,0,62,2416,304,298,0,0
78041,93,482,35,553,72,160,17,4,4,9,0,0,0,0,0,49,2719,1302,1285,0,0
52852,93,714,8,99,11,0,47,10,7,5,1,0,0,0,0,63,2734,832,785,1,0
70038,54,587,54,348,71,54,130,4,4,8,0,0,0,0,0,38,2406,1114,984,0,0
69401,41,399,27,159,58,8,39,4,4,5,0,0,0,0,0,47,2257,651,612,0,0
46053,46,56,10,92,19,7,25,3,2,4,0,0,0,0,0,48,2656,184,159,0,0
77343,28,227,151,573,98,54,31,3,4,9,0,0,0,0,0,55,2179,1103,1072,0,0
73892,40,703,102,601,0,58,43,3,11,8,0,0,0,0,0,67,2387,1464,1421,0,1
40304,82,37,0,17,0,0,3,2,0,3,0,0,0,0,0,53,2431,54,51,0,0
32727,38,167,13,180,86,13,70,7,3,5,0,0,0,0,0,55,2829,459,389,0,0
68695,3,458,81,356,106,50,40,4,4,7,0,0,0,0,0,51,2163,1051,1011,0,0
43300,87,91,3,52,2,1,31,4,0,4,0,0,0,0,0,49,2783,149,118,0,1
26290,49,15,8,16,11,5,22,2,0,4,0,0,0,0,0,48,2692,55,33,0,0
93790,16,1302,68,731,89,114,45,6,7,12,0,1,1,1,0,50,2296,2304,2259,3,1
38410,65,153,64,123,116,64,14,5,2,9,0,0,0,0,0,46,2812,520,506,0,1
64866,9,508,5,21,7,5,10,7,3,7,0,1,0,0,0,70,2313,546,536,1,0
57957,24,290,59,177,77,5,29,4,6,8,0,0,0,0,0,61,2473,608,579,0,0
46015,25,38,0,2,0,0,6,1,0,3,1,0,0,0,1,65,2236,40,34,2,0
16531,43,2,13,6,7,5,11,3,0,3,0,0,0,0,0,42,2170,33,22,0,0
28072,10,30,0,10,2,0,5,1,0,3,0,0,0,0,0,34,2515,42,37,0,0
49476,29,386,23,95,54,41,196,2,11,5,0,0,0,0,0,57,2533,599,403,0,0
50725,45,443,10,75,0,10,48,8,1,8,0,0,0,0,0,67,2660,538,490,0,0
83844,57,901,31,345,75,31,191,4,4,11,0,0,1,0,0,68,2572,1383,1192,1,0
41145,20,9,0,3,0,0,1,0,0,3,0,0,0,0,0,70,2300,12,11,0,0
67419,29,846,84,352,91,56,42,9,4,8,0,0,0,0,0,50,2688,1429,1387,0,0
23162,82,8,3,9,19,4,22,1,1,3,0,0,0,0,0,50,2349,43,21,0,0
34380,68,72,7,58,13,1,24,4,1,3,0,0,0,0,0,43,2582,151,127,0,0
34704,65,29,0,5,0,1,5,1,0,3,0,0,0,0,0,54,2587,35,30,0,0
94871,99,169,24,553,188,0,144,8,5,4,0,1,1,0,0,51,2825,934,790,2,1
65148,9,460,35,422,33,12,153,6,6,7,0,0,0,0,0,62,2749,962,809,0,0
39898,20,69,8,26,12,7,12,3,0,4,0,0,0,0,0,66,2661,122,110,0,0
64857,78,556,14,717,210,0,43,7,5,10,0,0,0,0,0,64,2742,1497,1454,0,0
59892,26,73,0,13,0,1,0,2,1,3,0,0,0,0,0,50,2398,87,87,0,0
41020,68,112,1,54,7,7,36,3,2,4,0,0,0,0,0,33,2403,181,145,0,0
57072,79,944,0,60,0,0,30,7,5,13,1,0,0,0,0,59,2315,1004,974,1,0
60474,25,265,199,303,234,9,170,10,2,12,0,0,0,0,0,41,2613,1010,840,0,0
62807,83,526,28,135,10,21,99,5,3,12,0,0,0,0,0,60,2826,720,621,0,0
19414,32,2,3,12,3,5,7,1,0,3,0,0,0,0,0,39,2415,25,18,0,0
